customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score
61845hy65293z8y267447z6i,783479143152634,loan_9147582,14/04/2022 14:33,MXN,0.05,7 Live,NA,6,0.9,14/04/2022,948.64,14/07/2022,Veracruz,Veracruz,Social Media,TRUE,23/01/2022,Jose Martinez,25,H,3381286032,email_788@gmail.com,merchant_name_106,small,NA,0.7
61x820z416482y1y2h8hx352,675432932581792,loan_1051114,19/04/2022 01:29,MXN,0.055,7 Live,NA,2,0.8,19/04/2022,653.72,16/05/2022,Ensenada,Baja California,Social Media,TRUE,19/01/2022,Marquez Zuany Torres,56,H,3321876302,email_845@gmail.com,merchant_name_17,medium,NA,0.4
61899xyx823h2011zzh265x2,716945251115144,loan_5109062,19/04/2022 22:24,MXN,0.04,7 Live,NA,3,0.9,19/04/2022,998.1143999999999,25/05/2022,San Luis Potosí,San Luis Potosi,Social Media,TRUE,08/11/2021,Edwin Martinez,63,H,3384646267,email_2778@gmail.com,merchant_name_10,small,NA,0.3
61zz5289760551676704zz7g,559452600411028,loan_4555106,20/04/2022 09:28,MXN,0.04,7 Live,NA,8,0.9,20/04/2022,1495.04,13/07/2022,Benito Juárez,Quintana Roo,Social Media,TRUE,03/12/2021,Denisse Castaneda-Hernandez,51,M,3311911221,email_2678@gmail.com,merchant_name_90,extra-large,NA,1
61731y6zz3gi8gzhi15zhx23,882811880091854,loan_9600118,21/04/2022 13:28,MXN,0,7 Live,NA,6,0.9,21/04/2022,1820.62,15/07/2022,Guadalajara,Jalisco,Social Media,TRUE,22/10/2021,Ashley Arriaga,41,M,3311616833,email_200@gmail.com,merchant_name_414,large,NA,0.7
62632411zh880yh660077629,705065522569400,loan_0634444,24/04/2022 15:49,MXN,0.03,7 Live,2321507877500551282,8,0,24/04/2022,8029.2699999999995,NA,La Magdalena Contreras,Ciudad de México,Organic,TRUE,24/04/2022,Jesus Guerrero,46,H,3301868493,email_2309@gmail.com,merchant_name_16,large,store_name_6,0.8
61166ig53ix910hg2gz4x757,522186628800710,loan_2954550,24/04/2022 20:17,MXN,0.04,7 Live,NA,8,0.4,24/04/2022,6175.07,30/08/2022,Guadalupe,Nuevo León,Social Media,TRUE,14/04/2022,Ariel Estrada Aguilar,47,M,3324509255,email_2223@gmail.com,merchant_name_2,medium,NA,0.8
62685i33165hig4x7580h99i,705065522569400,loan_8077732,26/04/2022 16:26,MXN,0.03,7 Live,2321507877064343650,6,0.2,26/04/2022,6861.2699999999995,NA,Iztapalapa,Ciudad de México,Organic,TRUE,26/04/2022,Lupita Villezcas,19,M,3347925942,email_2863@gmail.com,merchant_name_16,large,store_name_5,1
615h16868635yh68yg2y5h0h,701630404370550,loan_1297776,28/04/2022 13:46,MXN,0.035,7 Live,NA,4,0.9,28/04/2022,730.00,15/06/2022,Colón,Queretaro de Arteaga,Social Media,TRUE,16/11/2021,Maria Navarrete,46,M,3387666643,email_2872@gmail.com,merchant_name_14,medium,NA,0.4
6034614542x4hy9xx7i9i60g,522186628800710,loan_1503872,29/04/2022 12:20,MXN,0.04,7 Live,NA,8,0.8,29/04/2022,1013.97,31/08/2022,Huautla de Jiménez,Oaxaca,Social Media,TRUE,19/11/2021,Mercedes Mejia,19,M,3307216749,email_2828@gmail.com,merchant_name_2,medium,NA,0.7
618h2g3z558720xz8g115g1z,421046608207872,loan_2898648,30/04/2022 15:57,MXN,0.05,7 Live,NA,1,0.9,30/04/2022,1205.96,06/05/2022,Coyoacán,Ciudad de México,Social Media,TRUE,11/11/2021,Kolton Garcia,51,H,3371592709,email_2515@gmail.com,merchant_name_244,large,NA,0.5
6166ig04x84zh9457zi421x7,624750783375488,loan_6658182,14/10/2021 09:45,MXN,NA,7 Live,NA,NA,NA,NA,621.81,NA,NA,NA,Social Media,FALSE,13/10/2021,Laura Camargo Carreon,61,M,3395266912,email_438@gmail.com,merchant_name_415,small,NA,0.2
60i8y6gi6170261xiz550z35,716325710471686,loan_4740404,08/11/2021 02:42,MXN,NA,7 Live,NA,NA,NA,NA,7736.54,NA,San Andrés Cholula,Puebla,Social Media,FALSE,17/10/2021,Sergio Miguel,38,H,3365155383,email_1307@gmail.com,merchant_name_35,extra-large,NA,0.5
618435x063y522y999i6y498,469183175598082,loan_3576710,08/11/2021 14:43,MXN,NA,7 Live,NA,NA,NA,NA,948.27,NA,Acayucan,Veracruz,Social Media,FALSE,04/11/2021,Michael Macias-Gonzalez,27,H,3326193834,email_467@gmail.com,merchant_name_40,extra-large,NA,0.8
60i079x4ghx48z61z2y960g7,522186628800710,loan_8392364,10/11/2021 13:20,MXN,NA,7 Live,NA,NA,NA,NA,7591.2699999999995,NA,Álvaro Obregón,Ciudad de México,Social Media,FALSE,29/11/2021,Danielle Sanchez,43,M,3388437192,email_351@gmail.com,merchant_name_2,medium,NA,1
6173059y3zi5920201g8i5xx,705065522569400,loan_7994212,13/11/2021 22:21,MXN,NA,7 Live,NA,NA,0.4,NA,1459.23,NA,Nicolás Romero,Estado de México,Social Media,FALSE,22/10/2021,Kayla Coberly,40,M,3380250108,email_382@gmail.com,merchant_name_16,large,NA,0.8
619283y5122xz6z1gzh57y0y,610344657756440,loan_9625818,15/11/2021 10:09,MXN,NA,7 Live,NA,NA,NA,NA,1488.58,NA,Conkal,Yucatán,Social Media,FALSE,16/11/2021,Ernesto Korfel,48,H,3341020100,email_2916@gmail.com,merchant_name_416,large,NA,0.2
61945z4g22448iz785334h8g,579162792534244,loan_4511996,16/11/2021 19:41,MXN,NA,7 Live,NA,NA,NA,NA,7142.32,NA,NA,NA,Social Media,FALSE,16/11/2021,Tobias Hernandez,37,H,3357627278,email_2796@gmail.com,merchant_name_107,large,NA,0.8
61946i73xix47x32xh0hyg37,522186628800710,loan_6816596,16/11/2021 21:31,MXN,NA,7 Live,NA,NA,0.7,NA,7153.2699999999995,NA,Naucalpan de Juárez,Estado de México,Social Media,FALSE,16/11/2021,Briana Torres,26,M,3337326015,email_1907@gmail.com,merchant_name_2,medium,NA,0.5
61731y6zz3gi8gzhi15zhx23,716945251115144,loan_8107904,20/11/2021 10:45,MXN,NA,7 Live,NA,NA,NA,NA,1824.27,NA,Guadalajara,Jalisco,Social Media,FALSE,22/10/2021,Ashley Arriaga,41,M,3311616833,email_200@gmail.com,merchant_name_10,small,NA,0.5
5y45ighx9zz45y5h33i65860,522186628800710,loan_0888572,21/11/2021 20:51,MXN,NA,7 Live,NA,NA,0.8,NA,6050.97,NA,León,Guanajuato,Social Media,FALSE,08/11/2021,Erika Garcia Martinez,34,M,3326084246,email_1262@gmail.com,merchant_name_2,medium,NA,0.5
619y6x7z228hyxz273577i4h,697863206351636,loan_9662340,23/11/2021 01:35,MXN,NA,7 Live,NA,NA,NA,NA,1312.54,NA,NA,NA,Social Media,FALSE,22/11/2021,Samuel Sepulveda,42,H,3370560676,email_1544@gmail.com,merchant_name_140,medium,NA,1
611xg8g18y698i52290218gg,522186628800710,loan_8074502,25/11/2021 02:58,MXN,NA,7 Live,NA,NA,NA,NA,5466.97,NA,NA,NA,Social Media,FALSE,20/11/2021,Ariel Garcia,63,H,3329626720,email_1767@gmail.com,merchant_name_2,medium,NA,0.2
6154y56hzz4163yxh50184hx,311062671139062,loan_5890472,26/11/2021 08:41,MXN,NA,7 Live,NA,NA,NA,NA,2943.36,NA,NA,NA,Social Media,FALSE,21/10/2021,Daisy Soto Jr,50,M,3340087490,email_1984@gmail.com,merchant_name_93,small,NA,0.1
619471zxiz8zxgz5h636zg43,672625668141222,loan_2001466,29/11/2021 21:30,MXN,NA,7 Live,NA,NA,0.9,NA,1667.52,NA,San Pablo Etla,Oaxaca,Social Media,FALSE,16/11/2021,Aime Cabral,38,M,3368451262,email_2239@gmail.com,merchant_name_134,extra-large,NA,0.4
619054739x0528053yzig8g0,522186628800710,loan_6705400,03/12/2021 19:49,MXN,NA,7 Live,NA,NA,0.3,NA,6042.94,NA,Tultitlán,Estado de México,Social Media,FALSE,03/12/2021,Alondra Palacios-Herrera,64,M,3397473054,email_1862@gmail.com,merchant_name_2,medium,NA,0.3
61zzy4g0627gx96iz180h3g0,763169811475744,loan_5657368,06/12/2021 11:36,MXN,NA,7 Live,NA,NA,0.7,NA,2246.21,NA,Tlalpan,Ciudad de México,Social Media,FALSE,08/12/2021,Daisy Garcia,51,M,3337024033,email_1753@gmail.com,merchant_name_4,small,NA,0.4
5h3284509i9217y0g3iy83i3,158823646240768,loan_1544570,06/12/2021 16:35,MXN,NA,7 Live,NA,NA,NA,NA,2927.85,NA,Huatusco,Veracruz,Social Media,FALSE,08/12/2021,Taylor Santiesteban,61,M,3399429343,email_724@gmail.com,merchant_name_18,medium,NA,0.3
618x8z1y9yg8190790zz934y,716325710471686,loan_9314206,14/12/2021 11:50,MXN,NA,7 Live,NA,NA,NA,NA,8029.2699999999995,NA,Apodaca,Nuevo León,Social Media,FALSE,26/11/2021,Jordan Garcia,37,H,3388957787,email_2111@gmail.com,merchant_name_35,extra-large,NA,0.2
619946yz0izg4gi53373i1hz,522186628800710,loan_7273856,15/12/2021 08:35,MXN,NA,7 Live,NA,NA,NA,NA,5163.29,NA,NA,NA,Social Media,FALSE,15/12/2021,Cody Pulido,31,H,3397381250,email_1453@gmail.com,merchant_name_2,medium,NA,0.8
618x09i090h12813z1943g5z,762370016421792,loan_2135506,02/01/2022 10:47,MXN,NA,7 Live,NA,NA,NA,NA,2117.00,NA,General Escobedo,Nuevo León,Social Media,FALSE,12/11/2021,Dominik Apodaca,37,H,3316880039,email_535@gmail.com,merchant_name_165,medium,NA,0.1
618ghizi4774zi45h0x13533,799394924601424,loan_8415394,08/01/2022 02:58,MXN,NA,7 Live,NA,NA,0.9,NA,1825.00,NA,Chilpancingo de los Bravo,Guerrero,Social Media,FALSE,10/11/2021,Paulina Renteria,27,M,3300440726,email_2617@gmail.com,merchant_name_417,medium,NA,0.7
61hx38ii9z3i7zghg25g4xh6,743368653283638,loan_2371054,15/01/2022 09:09,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,766.3831999999999,NA,NA,NA,Social Media,FALSE,11/01/2022,Jacob Mena,30,H,3332872238,email_416@gmail.com,merchant_name_418,extra-large,NA,0.2
60y6g392y5i2xi2926651561,594329253193244,loan_2237580,15/01/2022 19:48,MXN,NA,7 Live,NA,NA,0.9,NA,955.06,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,17/10/2021,Russell Bunner,64,H,3362775617,email_118@gmail.com,merchant_name_3,medium,NA,0.4
61giz47hy03601h40g29g5h1,522186628800710,loan_4933020,16/01/2022 16:48,MXN,NA,7 Live,NA,NA,0.2,NA,4561.7699999999995,NA,Ixtapaluca,Estado de México,Social Media,FALSE,19/12/2021,Luis Navarro,54,H,3356976354,email_2340@gmail.com,merchant_name_2,medium,NA,0.1
618i3z788383797y93yzy03x,716325710471686,loan_8049210,16/01/2022 20:06,MXN,NA,7 Live,NA,NA,NA,NA,692.04,NA,Monterrey,Nuevo León,Social Media,FALSE,12/11/2021,Xochitl Mier Guerrero,23,M,3302709742,email_2353@gmail.com,merchant_name_35,extra-large,NA,0.8
619474047h965348hi0x9z89,635674277716266,loan_6001832,20/01/2022 21:28,MXN,NA,7 Live,NA,NA,NA,NA,1094.27,NA,Cuautitlán Izcalli,Estado de México,Social Media,FALSE,30/11/2021,Susana Mendoza,56,M,3311950949,email_2681@gmail.com,merchant_name_80,large,NA,0.3
61980h708761y786g2041h54,522186628800710,loan_9762286,21/01/2022 10:00,MXN,NA,7 Live,NA,NA,0.8,NA,781.10,NA,Xalapa,Veracruz,Social Media,FALSE,19/11/2021,Ross Sandoval,48,H,3399654932,email_1313@gmail.com,merchant_name_2,medium,NA,1
618g3147hz2i2h641716149y,716325710471686,loan_8618780,25/01/2022 13:57,MXN,NA,7 Live,NA,NA,NA,NA,5620.2699999999995,NA,Puebla,Puebla,Social Media,FALSE,09/11/2021,Michael Gonzalez Cabral,38,H,3300095569,email_1103@gmail.com,merchant_name_35,extra-large,NA,0.6
618x087x751h5y7y7xz576y9,522186628800710,loan_6676438,26/01/2022 14:59,MXN,NA,7 Live,NA,NA,0.7,NA,8817.67,NA,Nicolás Romero,Estado de México,Social Media,FALSE,12/11/2021,Tommy Amezquita Alfaro,49,H,3331993634,email_2221@gmail.com,merchant_name_2,medium,NA,0.6
59h2xgzh0918yzg66hz92678,705065522569400,loan_2111448,27/01/2022 08:42,MXN,NA,7 Live,NA,NA,NA,NA,5474.2699999999995,NA,Tampico,Tamaulipas,Social Media,FALSE,16/02/2022,Lorenzo Mendez Hernandez,28,H,3376957969,email_2996@gmail.com,merchant_name_16,large,NA,0.4
61z70i35z8ig4x4097i7571y,703110028993240,loan_5412864,27/01/2022 09:32,MXN,NA,7 Live,NA,NA,NA,NA,947.54,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,16/12/2021,Emma Sanchez,36,M,3310896164,email_538@gmail.com,merchant_name_13,medium,NA,0.1
61h11908g9363892g48y45i2,656723023242486,loan_0176958,27/01/2022 22:27,MXN,NA,7 Live,NA,NA,NA,NA,7590.54,NA,NA,NA,Social Media,FALSE,19/01/2022,Antonia Atencio,41,M,3318761465,email_1128@gmail.com,merchant_name_91,extra-large,NA,0.5
61i5gg350i2987g3z4gh0gh8,763169811475744,loan_7112466,29/01/2022 16:09,MXN,NA,7 Live,NA,NA,0.5,NA,5977.97,NA,Miguel Hidalgo,Ciudad de México,Social Media,FALSE,30/01/2022,Renee Vigil-Trujillo,23,M,3326306903,email_2401@gmail.com,merchant_name_4,small,NA,1
5g19h6zi1848zxx61h2i8842,652281012039432,loan_0082908,06/02/2022 01:55,MXN,NA,7 Live,NA,NA,NA,NA,418.31,NA,NA,NA,Social Media,FALSE,20/12/2021,Robert Mora,59,H,3398775210,email_823@gmail.com,merchant_name_119,large,NA,0.5
619i149239871g7x847g6h84,522186628800710,loan_5596830,07/02/2022 15:05,MXN,NA,7 Live,NA,NA,NA,NA,9343.27,NA,NA,NA,Social Media,FALSE,24/11/2021,Carla Rodriguez De Leon,20,M,3344791384,email_2170@gmail.com,merchant_name_2,medium,NA,0.3
619g4598gyhhi3h6i8685105,522186628800710,loan_6358516,11/02/2022 04:39,MXN,NA,7 Live,NA,NA,NA,NA,9197.27,NA,Monterrey,Nuevo León,Social Media,FALSE,22/11/2021,Jorge Ceniceros,54,H,3380038383,email_871@gmail.com,merchant_name_2,medium,NA,0.9
620g02hzz60gx8x9iiy672i8,784073870287790,loan_3641694,17/02/2022 16:30,MXN,NA,7 Live,NA,NA,NA,NA,11314.27,NA,Apodaca,Nuevo León,Social Media,FALSE,27/03/2022,Edgar Mcknight,39,H,3322203667,email_2278@gmail.com,merchant_name_199,small,NA,0.6
61i86h8h68iz4g619906y940,822438732769006,loan_0472698,18/02/2022 10:13,MXN,NA,7 Live,NA,NA,0.1,NA,1184.88,NA,Guadalupe,Nuevo León,Social Media,FALSE,31/01/2022,Brayton Martinez,57,H,3340470110,email_2210@gmail.com,merchant_name_408,extra-large,NA,0.5
6165g7zg51y72654yx818409,672687626399716,loan_1866526,23/02/2022 14:38,MXN,NA,7 Live,NA,NA,NA,NA,1658.56,NA,NA,NA,Social Media,FALSE,12/10/2021,Eduardo Federico Holguin,49,H,3323488416,email_2635@gmail.com,merchant_name_36,extra-large,NA,1
5h765743z6y7z77274376xg6,675559248241262,loan_9208658,26/02/2022 21:29,MXN,NA,7 Live,NA,NA,0.7,NA,6515.25,NA,Tehuacán,Puebla,Social Media,FALSE,10/11/2021,Fernando Cruz,37,H,3319490537,email_562@gmail.com,merchant_name_291,small,NA,0.5
62236y401zygxy9910yhi715,522186628800710,loan_2842638,05/03/2022 07:57,MXN,NA,7 Live,NA,NA,0.1,NA,7664.2699999999995,NA,General Escobedo,Nuevo León,Social Media,FALSE,17/03/2022,Sayra Bojorquez,49,M,3304253975,email_2680@gmail.com,merchant_name_2,medium,NA,1
6201x6h3360i54i3zz7414iy,757411946443882,loan_3297626,07/03/2022 11:25,MXN,NA,7 Live,NA,NA,NA,NA,2350.60,NA,NA,NA,Social Media,FALSE,07/02/2022,Jose Cabral,65,H,3332928114,email_1297@gmail.com,merchant_name_31,large,NA,0.4
6193h6x594z59g6z9i3gi44z,716325710471686,loan_3300860,08/03/2022 15:49,MXN,NA,7 Live,NA,NA,0.9,NA,6204.2699999999995,NA,Gustavo A. Madero,Ciudad de México,Social Media,FALSE,16/11/2021,Alejandro Aragon,38,H,3392130219,email_2479@gmail.com,merchant_name_35,extra-large,NA,0.9
622g8g932z662yx65x073i2h,701630404370550,loan_0880600,11/03/2022 11:56,MXN,NA,7 Live,NA,NA,0.8,NA,1460.00,NA,Nezahualcóyotl,Estado de México,Social Media,FALSE,16/03/2022,De'Jana Mishenko,48,M,3356326385,email_820@gmail.com,merchant_name_14,medium,NA,0.2
622gi606z6xx56z0xx580289,601509666759344,loan_9652270,11/03/2022 19:23,MXN,NA,7 Live,NA,NA,NA,NA,2152.6240000000003,NA,Monterrey,Nuevo León,Social Media,FALSE,17/03/2022,Tabitha Nunez,20,M,3377316486,email_1543@gmail.com,merchant_name_419,large,NA,0.3
622izxzzg242zzgy9839y351,522186628800710,loan_8818656,14/03/2022 15:07,MXN,NA,7 Live,NA,NA,NA,NA,5326.8099999999995,NA,León,Guanajuato,Social Media,FALSE,14/03/2022,Bryan Ruiz,27,H,3338149263,email_2850@gmail.com,merchant_name_2,medium,NA,0.5
5y354xi416hh4gi2yhh6z611,522186628800710,loan_5796764,16/03/2022 18:23,MXN,NA,7 Live,NA,NA,NA,NA,5590.34,NA,Ixtapaluca,Estado de México,Social Media,FALSE,16/03/2022,Geneva Estrada,28,M,3370215417,email_2724@gmail.com,merchant_name_2,medium,NA,0.4
6232427zgg21ggh3157x351h,716945251115144,loan_7292436,18/03/2022 23:22,MXN,NA,7 Live,NA,NA,0.8,NA,2860.14,NA,Tlalpan,Ciudad de México,Social Media,FALSE,14/04/2022,Robert Romero,57,H,3371908538,email_1023@gmail.com,merchant_name_10,small,NA,0.8
5g0341715g032zhh7xx8450x,822507208976244,loan_8991486,24/03/2022 17:21,MXN,NA,7 Live,NA,NA,NA,NA,984.77,NA,NA,NA,Social Media,FALSE,24/03/2022,Juan Diaz,25,H,3375347287,email_1955@gmail.com,merchant_name_111,small,NA,0.8
618885y6g192y6818gzygh63,839197049234386,loan_9735898,27/03/2022 20:29,MXN,NA,8.1 Cancelled by Kueski,NA,NA,0.6,NA,1773.8999999999999,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,03/01/2022,Angel Hernandez,47,H,3381896163,email_278@gmail.com,merchant_name_20,large,NA,0.8
5g5x8x36z378x4i3983i667g,522186628800710,loan_1101768,31/03/2022 12:31,MXN,NA,7 Live,NA,NA,0.8,NA,363.53999999999996,NA,Zamora,Michoacán de Ocampo,Social Media,FALSE,14/10/2021,Daniel Crowther,57,H,3377165172,email_514@gmail.com,merchant_name_2,medium,NA,0.3
618y8xhyiggix61x6i32x519,522186628800710,loan_0852472,06/04/2022 20:09,MXN,NA,7 Live,NA,NA,NA,NA,8993.60,NA,Mérida,Yucatán,Social Media,FALSE,13/11/2021,Deldrea Rodarte,37,M,3336492328,email_2265@gmail.com,merchant_name_2,medium,NA,0.3
61yg8zh9746046i390x8282i,620222386283932,loan_9520432,08/04/2022 09:36,MXN,NA,7 Live,NA,NA,0.9,NA,1130.04,NA,Durango,Durango,Social Media,FALSE,28/12/2021,Jennie Vigil,53,M,3333751640,email_2833@gmail.com,merchant_name_28,large,NA,0.1
617hgyiz6426xg5657z4ixx7,874225753923848,loan_0613654,08/04/2022 17:31,MXN,NA,7 Live,NA,NA,0.8,NA,4299.70,NA,Centro,Tabasco,Social Media,FALSE,04/11/2021,Jonathan Gray,21,H,3323782796,email_198@gmail.com,merchant_name_382,small,NA,0.9
6234h9z03zyx4z5g51h2h02h,522186628800710,loan_5007940,15/04/2022 02:37,MXN,NA,7 Live,NA,NA,NA,NA,4028.87,NA,NA,NA,Social Media,FALSE,18/03/2022,Mitchell Lopez,20,H,3357068569,email_2660@gmail.com,merchant_name_2,medium,NA,0.8
624648y172yyg977980x71zg,854468518487612,loan_3044330,15/04/2022 09:46,MXN,NA,8.1 Cancelled by Kueski,NA,NA,NA,NA,1233.70,NA,Veracruz,Veracruz,Social Media,FALSE,31/03/2022,Gary Fuentes,60,H,3352903583,email_2153@gmail.com,merchant_name_420,medium,NA,1
62203y7i93g035y26i14x766,522186628800710,loan_5075330,18/04/2022 23:42,MXN,NA,7 Live,NA,NA,NA,NA,9218.44,NA,Campeche,Campeche,Social Media,FALSE,02/03/2022,Alejandro Lara,52,H,3315241085,email_2772@gmail.com,merchant_name_2,medium,NA,0.2
60235h14092x3i5g873y6gx5,879977134569532,loan_4405464,19/04/2022 17:58,MXN,NA,7 Live,NA,NA,NA,NA,1050.54,NA,NA,NA,Social Media,FALSE,17/03/2022,Juan Tafoya,50,H,3318296098,email_2152@gmail.com,merchant_name_360,small,NA,1
619g4598gyhhi3h6i8685105,848544735180708,loan_8944838,19/04/2022 19:24,MXN,NA,7 Live,NA,NA,NA,NA,1240.27,NA,NA,NA,Social Media,FALSE,22/11/2021,Jorge Ceniceros,54,H,3380038383,email_871@gmail.com,merchant_name_356,small,NA,0.2
6209i398y5642i5g09258gg6,522186628800710,loan_7988902,21/04/2022 23:32,MXN,NA,7 Live,NA,NA,NA,NA,4028.87,NA,Chimalhuacán,Estado de México,Social Media,FALSE,15/02/2022,Alicia Armendariz,63,M,3354452575,email_2500@gmail.com,merchant_name_2,medium,NA,0.5
618x8z1y9yg8190790zz934y,873190943635530,loan_9891408,27/04/2022 12:15,MXN,NA,7 Live,NA,NA,0.9,NA,2816.32,NA,Apodaca,Nuevo León,Social Media,FALSE,26/11/2021,Jordan Garcia,37,H,3388957787,email_2111@gmail.com,merchant_name_421,small,NA,1
62506614699xxyxh1y4g1213,605123990791442,loan_5923452,27/04/2022 17:48,MXN,NA,7 Live,NA,NA,NA,NA,1372.3999999999999,NA,Nanchital de Lázaro Cárdenas del Río,Veracruz,Social Media,FALSE,08/04/2022,Stephanie Mendez,53,M,3369547000,email_1130@gmail.com,merchant_name_422,large,NA,0.6
618i4h314215776i49135752,716325710471686,loan_6475068,28/04/2022 17:00,MXN,NA,7 Live,NA,NA,NA,NA,6934.2699999999995,NA,Felipe Carrillo Puerto,Quintana Roo,Social Media,FALSE,13/11/2021,Jesus Padilla,36,H,3320770871,email_267@gmail.com,merchant_name_35,extra-large,NA,0.8
626h92810763787651084522,778208278751120,loan_7090982,30/04/2022 14:48,MXN,NA,7 Live,NA,NA,NA,NA,3472.46,NA,NA,NA,Social Media,FALSE,30/04/2022,Kevin Castanon,56,H,3331896341,email_1575@gmail.com,merchant_name_263,small,NA,0.4
615529h8iyz358111x264y3y,646409942738764,loan_9325482,07/10/2021 17:32,MXN,NA,7 Live,NA,NA,0.8,NA,401.50,NA,Nacajuca,Tabasco,Social Media,FALSE,19/11/2021,Monique Valdez Soto,30,M,3322061184,email_596@gmail.com,merchant_name_386,large,NA,0.1
613i9i49620i6i05x3435x2h,726343209985222,loan_1040256,12/10/2021 23:53,MXN,NA,7 Live,NA,NA,0.8,NA,2533.83,NA,Santa María Atzompa,Oaxaca,Social Media,FALSE,13/10/2021,Kaylynn Nobles,34,M,3382461534,email_944@gmail.com,merchant_name_219,large,NA,0.4
5y45ighx9zz45y5h33i65860,522186628800710,loan_3058282,08/11/2021 00:14,MXN,NA,7 Live,NA,NA,NA,NA,1383.35,NA,NA,NA,Social Media,FALSE,08/11/2021,Erika Garcia Martinez,34,M,3326084246,email_1262@gmail.com,merchant_name_2,medium,NA,0.8
6140iz55y9zy6138y6y798y1,595739747297084,loan_1973930,08/11/2021 12:57,MXN,NA,7 Live,NA,NA,NA,NA,2167.41,NA,NA,NA,Social Media,FALSE,12/10/2021,Javier Klotzbach,38,H,3373023340,email_1764@gmail.com,merchant_name_52,extra-large,NA,0.1
615z3yx3564g0hg02i5x9297,726183834821532,loan_8473640,08/11/2021 16:39,MXN,NA,7 Live,NA,NA,0.9,NA,2285.63,NA,Uruapan,Michoacán de Ocampo,Social Media,FALSE,03/10/2021,Cindy Kanakoqui,46,M,3396399589,email_2216@gmail.com,merchant_name_82,small,NA,0.3
618435x063y522y999i6y498,469183175598082,loan_8643728,09/11/2021 10:20,MXN,NA,7 Live,NA,NA,0.7,NA,948.27,NA,Acayucan,Veracruz,Social Media,FALSE,04/11/2021,Michael Macias-Gonzalez,27,H,3326193834,email_467@gmail.com,merchant_name_40,extra-large,NA,0.8
618g5h3g07141h4y40hy4gi6,158823646240768,loan_8883370,10/11/2021 01:42,MXN,NA,7 Live,NA,NA,NA,NA,1411.79,NA,NA,NA,Social Media,FALSE,10/11/2021,Dino Celedon-Garcia,39,H,3325812284,email_941@gmail.com,merchant_name_18,medium,NA,0.1
618y038h80zh28z00zg47i23,522186628800710,loan_2224666,14/11/2021 06:28,MXN,NA,7 Live,NA,NA,0.7,NA,8167.97,NA,Lerdo de Tejada,Veracruz,Social Media,FALSE,22/11/2021,Monica Martinez,54,M,3302982785,email_2750@gmail.com,merchant_name_2,medium,NA,0.9
6191xy49igyy7ih4g675973i,717496734982638,loan_3709140,14/11/2021 23:12,MXN,NA,7 Live,NA,NA,0.7,NA,1757.6940000000002,NA,Iztapalapa,Ciudad de México,Social Media,FALSE,16/11/2021,Saul Cordova,60,H,3374777796,email_1542@gmail.com,merchant_name_29,extra-large,NA,0.8
618z1y3489xig3025yh7248z,482323602874368,loan_7338752,15/11/2021 14:59,MXN,NA,7 Live,NA,NA,NA,NA,1281.1499999999999,NA,Villa de Álvarez,Colima,Social Media,FALSE,09/11/2021,Jorge Dreiling,37,M,3305810691,email_605@gmail.com,merchant_name_66,large,NA,0.5
618g2h56019z0y369y91zg8g,522186628800710,loan_7118586,15/11/2021 19:41,MXN,NA,7 Live,NA,NA,0.1,NA,10022.17,NA,Aguascalientes,Aguascalientes,Social Media,FALSE,09/11/2021,Gilberto Urrutia,49,H,3340360107,email_2553@gmail.com,merchant_name_2,medium,NA,0.6
618x60yi41360x2547931y02,522186628800710,loan_8789314,15/11/2021 20:01,MXN,NA,7 Live,NA,NA,NA,NA,4531.11,NA,NA,NA,Social Media,FALSE,15/11/2021,Mireya Vasquez,65,M,3351591725,email_2697@gmail.com,merchant_name_2,medium,NA,0.1
618z9y7gx6hhxi5889y92698,522186628800710,loan_1169050,20/11/2021 13:23,MXN,NA,7 Live,NA,NA,0.4,NA,6788.2699999999995,NA,Ixmiquilpan,Hidalgo,Social Media,FALSE,29/11/2021,Mariah Sarmiento,26,M,3350782284,email_1617@gmail.com,merchant_name_2,medium,NA,0.7
